time	V(dw2)
4.438368000303095e-002	-6.819865e-003
4.440824000404126e-002	-6.664959e-003
4.443280000505158e-002	-6.508441e-003
4.445736000606189e-002	-6.350312e-003
4.448192000707221e-002	-6.190570e-003
4.452264572034761e-002	-5.922135e-003
4.456337143362300e-002	-5.650254e-003
4.460409714689841e-002	-5.374925e-003
4.464482286017380e-002	-5.096150e-003
4.468554857344920e-002	-4.813928e-003
4.472627428672460e-002	-4.528259e-003
4.476700000000000e-002	-4.239142e-003
4.478663994356924e-002	-4.098877e-003
4.480627988713847e-002	-3.958035e-003
4.482591983070771e-002	-3.816619e-003
4.484555977427695e-002	-3.674627e-003
4.486519971784619e-002	-3.532059e-003
4.488483966141542e-002	-3.388916e-003
4.490447960498466e-002	-3.245198e-003
4.491626355409362e-002	-3.158749e-003
4.492804750320258e-002	-3.072138e-003
4.493983145231155e-002	-2.985363e-003
4.495161540142052e-002	-2.898424e-003
4.496339935052948e-002	-2.811322e-003
4.497518329963844e-002	-2.724056e-003
4.498696724874741e-002	-2.636628e-003
4.500000000000000e-002	-2.539782e-003
4.500610479484656e-002	-2.494354e-003
4.501220958969312e-002	-2.448890e-003
4.501831438453968e-002	-2.403392e-003
4.502441917938624e-002	-2.357858e-003
4.503052397423280e-002	-2.312289e-003
4.503662876907936e-002	-2.266684e-003
4.504273356392592e-002	-2.221044e-003
4.505868350411665e-002	-2.101620e-003
4.507463344430737e-002	-1.982013e-003
4.509058338449809e-002	-1.862221e-003
4.510653332468882e-002	-1.742246e-003
4.512248326487954e-002	-1.622086e-003
4.513843320507026e-002	-1.501742e-003
4.515438314526098e-002	-1.381214e-003
4.517741316975826e-002	-1.206892e-003
4.520044319425553e-002	-1.032401e-003
4.522347321875280e-002	-8.577434e-004
4.524650324325008e-002	-6.829181e-004
4.526953326774735e-002	-5.079252e-004
4.529256329224463e-002	-3.327649e-004
4.531559331674190e-002	-1.574370e-004
4.533718411009884e-002	6.958084e-006
4.535877490345579e-002	1.712825e-004
4.538036569681274e-002	3.355363e-004
4.540195649016969e-002	4.997193e-004
4.542354728352663e-002	6.638317e-004
4.544513807688359e-002	8.278734e-004
4.546672887024053e-002	9.918445e-004
4.549085332029579e-002	1.174867e-003
4.551497777035105e-002	1.357521e-003
4.553910222040631e-002	1.539807e-003
4.556322667046157e-002	1.721725e-003
4.558735112051682e-002	1.903275e-003
4.561147557057209e-002	2.084457e-003
4.563560002062735e-002	2.265270e-003
4.565400836301058e-002	2.402867e-003
4.567241670539380e-002	2.540101e-003
4.569082504777703e-002	2.676971e-003
4.570923339016026e-002	2.813478e-003
4.572764173254349e-002	2.949621e-003
4.574605007492671e-002	3.085401e-003
4.576445841730994e-002	3.220818e-003
4.577364630125121e-002	3.288232e-003
4.578283418519248e-002	3.355533e-003
4.579202206913375e-002	3.422718e-003
4.580120995307501e-002	3.489790e-003
4.581039783701628e-002	3.556747e-003
4.581958572095755e-002	3.623589e-003
4.582877360489882e-002	3.690318e-003
4.583189151059343e-002	3.712932e-003
4.583500941628804e-002	3.735533e-003
4.583812732198265e-002	3.758119e-003
4.584124522767726e-002	3.780691e-003
4.584436313337188e-002	3.803250e-003
4.584748103906648e-002	3.825794e-003
4.585059894476110e-002	3.848323e-003
4.586337052408094e-002	3.940466e-003
4.587614210340078e-002	4.032342e-003
4.588891368272063e-002	4.123952e-003
4.590168526204047e-002	4.215296e-003
4.591445684136031e-002	4.306374e-003
4.592722842068016e-002	4.397186e-003
4.594000000000000e-002	4.487731e-003
4.595891501116718e-002	4.621325e-003
4.597783002233436e-002	4.754224e-003
4.599674503350154e-002	4.886428e-003
4.601566004466871e-002	5.017937e-003
4.603457505583589e-002	5.148752e-003
4.605349006700307e-002	5.278872e-003
4.607240507817025e-002	5.408296e-003
4.607561184906391e-002	5.430151e-003
4.612703872629537e-002	5.778528e-003
4.617846560352682e-002	6.120031e-003
4.622989248075828e-002	6.454662e-003
4.628131935798974e-002	6.782420e-003
4.633274623522119e-002	7.103305e-003
4.638417311245265e-002	7.417317e-003
4.643559998968410e-002	7.724457e-003
4.645573610467964e-002	7.842267e-003
4.647587221967518e-002	7.958779e-003
4.649600833467072e-002	8.073993e-003
4.651614444966626e-002	8.187910e-003
4.653628056466180e-002	8.300529e-003
4.655641667965734e-002	8.411849e-003
4.657655279465288e-002	8.521873e-003
4.658767346770987e-002	8.582043e-003
4.659879414076686e-002	8.641787e-003
4.660991481382384e-002	8.701105e-003
4.662103548688083e-002	8.759997e-003
4.663215615993782e-002	8.818463e-003
4.664327683299481e-002	8.876503e-003
4.665439750605180e-002	8.934117e-003
4.665662643375868e-002	8.945614e-003
4.665885536146557e-002	8.957094e-003
4.666108428917246e-002	8.968555e-003
4.666331321687935e-002	8.979999e-003
4.666554214458623e-002	8.991425e-003
4.666777107229312e-002	9.002833e-003
4.667000000000000e-002	9.014224e-003
4.667891428571319e-002	9.059600e-003
4.668782857142638e-002	9.104689e-003
4.669674285713957e-002	9.149493e-003
4.670565714285276e-002	9.194009e-003
4.671457142856595e-002	9.238240e-003
4.672348571427914e-002	9.282184e-003
4.673239999999233e-002	9.325841e-003
4.675073059969903e-002	9.414718e-003
4.676906119940574e-002	9.502322e-003
4.678739179911245e-002	9.588653e-003
4.680572239881916e-002	9.673710e-003
4.682405299852586e-002	9.757494e-003
4.684238359823258e-002	9.840005e-003
4.686071419793928e-002	9.921243e-003
4.689072645537616e-002	1.005147e-002
4.692073871281304e-002	1.017803e-002
4.695075097024992e-002	1.030092e-002
4.698076322768680e-002	1.042013e-002
4.701077548512368e-002	1.053567e-002
4.704078774256056e-002	1.064755e-002
4.707079999999744e-002	1.075575e-002
4.710288114991009e-002	1.086717e-002
4.713496229982275e-002	1.097409e-002
4.716704344973539e-002	1.107651e-002
4.719912459964805e-002	1.117441e-002
4.723120574956070e-002	1.126781e-002
4.726328689947335e-002	1.135671e-002
4.729536804938600e-002	1.144109e-002
4.731381261375738e-002	1.148748e-002
4.733225717812876e-002	1.153231e-002
4.735070174250015e-002	1.157558e-002
4.736914630687153e-002	1.161730e-002
4.738759087124291e-002	1.165747e-002
4.740603543561429e-002	1.169607e-002
4.742447999998568e-002	1.173313e-002
4.743418249333693e-002	1.175199e-002
4.744388498668817e-002	1.177042e-002
4.745358748003942e-002	1.178840e-002
4.746328997339066e-002	1.180595e-002
4.747299246674191e-002	1.182306e-002
4.748269496009315e-002	1.183973e-002
