time	V(dw2)
2.879168513405256e-002	-8.209625e-004
2.880752770107884e-002	-8.190173e-004
2.882337026810511e-002	-8.146727e-004
2.883921283513139e-002	-8.079285e-004
2.885505540215767e-002	-7.987848e-004
2.887089796918395e-002	-7.872416e-004
2.890014111644333e-002	-7.591517e-004
2.892938426370272e-002	-7.262455e-004
2.895862741096210e-002	-6.885231e-004
2.898787055822148e-002	-6.459844e-004
2.901711370548086e-002	-5.986294e-004
2.904635685274025e-002	-5.464582e-004
2.907559999999963e-002	-4.894707e-004
2.912829714285683e-002	-3.765469e-004
2.918099428571402e-002	-2.682147e-004
2.923369142857122e-002	-1.644740e-004
2.928638857142842e-002	-6.532480e-005
2.933908571428562e-002	2.923285e-005
2.939178285714281e-002	1.191990e-004
2.944448000000001e-002	2.045736e-004
2.948384000000001e-002	2.551629e-004
2.952320000000001e-002	2.981033e-004
2.956256000000001e-002	3.333947e-004
2.960192000000001e-002	3.610371e-004
2.964128000000001e-002	3.810306e-004
2.968064000000001e-002	3.933751e-004
2.972000000000000e-002	3.980707e-004
2.972079992706762e-002	3.980956e-004
2.974736938079324e-002	3.969362e-004
2.977393883451886e-002	3.932570e-004
2.980050828824447e-002	3.870581e-004
2.982707774197009e-002	3.783395e-004
2.985364719569571e-002	3.671012e-004
2.988021664942132e-002	3.533433e-004
2.990678610314694e-002	3.370656e-004
2.991963633098977e-002	3.287213e-004
2.993248655883260e-002	3.200500e-004
2.994533678667543e-002	3.110517e-004
2.995818701451825e-002	3.017264e-004
2.997103724236108e-002	2.920740e-004
2.998388747020391e-002	2.820946e-004
2.999673769804674e-002	2.717882e-004
3.000000000000000e-002	2.691513e-004
3.000100000000000e-002	2.683396e-004
3.000107066068216e-002	2.682735e-004
3.000119196926209e-002	2.681982e-004
3.000127391025333e-002	2.681383e-004
3.000139067635999e-002	2.680338e-004
3.000166305348449e-002	2.677392e-004
3.000174074330689e-002	2.676203e-004
3.000184462035520e-002	2.674325e-004
3.000200000000000e-002	2.671100e-004
3.000210876575136e-002	2.668140e-004
3.000692529596031e-002	1.985883e-004
3.001174182616926e-002	3.769777e-005
3.001655835637820e-002	-2.158575e-004
3.002137488658715e-002	-5.620775e-004
3.002619141679610e-002	-1.000962e-003
3.003100794700505e-002	-1.532512e-003
3.003582447721399e-002	-2.156726e-003
3.004097206891891e-002	-2.895570e-003
3.004436171530675e-002	-3.448380e-003
3.005063687848387e-002	-4.557909e-003
3.005955317725794e-002	-6.372351e-003
3.006734552572557e-002	-8.190425e-003
3.007513787419320e-002	-1.017055e-002
3.008293022266083e-002	-1.231274e-002
3.009072257112845e-002	-1.461698e-002
3.009851491959608e-002	-1.708327e-002
3.010630726806371e-002	-1.971162e-002
3.011409961653134e-002	-2.250203e-002
3.012527941083289e-002	-2.676100e-002
3.013645920513444e-002	-3.118888e-002
3.014763899943598e-002	-3.578566e-002
3.015881879373753e-002	-4.055135e-002
3.016999858803908e-002	-4.548594e-002
3.018117838234063e-002	-5.058943e-002
3.019235817664218e-002	-5.586183e-002
